,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
1908,Diamond Princess,Canada,0.0,0.0,2021-05-13,0,1,0,-1
1909,Grand Princess,Canada,0.0,0.0,2021-05-13,13,0,0,13
1910, ,Diamond Princess,0.0,0.0,2021-05-13,712,13,699,0
1911, ,MS Zaandam,0.0,0.0,2021-05-13,9,2,7,0
1912,Diamond Princess,Canada,0.0,0.0,2021-05-14,0,1,0,-1
1913,Grand Princess,Canada,0.0,0.0,2021-05-14,13,0,0,13
1914, ,Diamond Princess,0.0,0.0,2021-05-14,712,13,699,0
1915, ,MS Zaandam,0.0,0.0,2021-05-14,9,2,7,0
1916,Diamond Princess,Canada,0.0,0.0,2021-05-15,0,1,0,-1
1917,Grand Princess,Canada,0.0,0.0,2021-05-15,13,0,0,13
1918, ,Diamond Princess,0.0,0.0,2021-05-15,712,13,699,0
1919, ,MS Zaandam,0.0,0.0,2021-05-15,9,2,7,0
1920,Diamond Princess,Canada,0.0,0.0,2021-05-16,0,1,0,-1
1921,Grand Princess,Canada,0.0,0.0,2021-05-16,13,0,0,13
1922, ,Diamond Princess,0.0,0.0,2021-05-16,712,13,699,0
1923, ,MS Zaandam,0.0,0.0,2021-05-16,9,2,7,0
1924,Diamond Princess,Canada,0.0,0.0,2021-05-17,0,1,0,-1
1925,Grand Princess,Canada,0.0,0.0,2021-05-17,13,0,0,13
1926, ,Diamond Princess,0.0,0.0,2021-05-17,712,13,699,0
1927, ,MS Zaandam,0.0,0.0,2021-05-17,9,2,7,0
1928,Diamond Princess,Canada,0.0,0.0,2021-05-18,0,1,0,-1
1929,Grand Princess,Canada,0.0,0.0,2021-05-18,13,0,0,13
1930, ,Diamond Princess,0.0,0.0,2021-05-18,712,13,699,0
1931, ,MS Zaandam,0.0,0.0,2021-05-18,9,2,7,0
1932,Diamond Princess,Canada,0.0,0.0,2021-05-19,0,1,0,-1
1933,Grand Princess,Canada,0.0,0.0,2021-05-19,13,0,0,13
1934, ,Diamond Princess,0.0,0.0,2021-05-19,712,13,699,0
1935, ,MS Zaandam,0.0,0.0,2021-05-19,9,2,7,0
1936,Diamond Princess,Canada,0.0,0.0,2021-05-20,0,1,0,-1
1937,Grand Princess,Canada,0.0,0.0,2021-05-20,13,0,0,13
1938, ,Diamond Princess,0.0,0.0,2021-05-20,712,13,699,0
1939, ,MS Zaandam,0.0,0.0,2021-05-20,9,2,7,0
1940,Diamond Princess,Canada,0.0,0.0,2021-05-21,0,1,0,-1
1941,Grand Princess,Canada,0.0,0.0,2021-05-21,13,0,0,13
1942, ,Diamond Princess,0.0,0.0,2021-05-21,712,13,699,0
1943, ,MS Zaandam,0.0,0.0,2021-05-21,9,2,7,0
1944,Diamond Princess,Canada,0.0,0.0,2021-05-22,0,1,0,-1
1945,Grand Princess,Canada,0.0,0.0,2021-05-22,13,0,0,13
1946, ,Diamond Princess,0.0,0.0,2021-05-22,712,13,699,0
1947, ,MS Zaandam,0.0,0.0,2021-05-22,9,2,7,0
1948,Diamond Princess,Canada,0.0,0.0,2021-05-23,0,1,0,-1
1949,Grand Princess,Canada,0.0,0.0,2021-05-23,13,0,0,13
1950, ,Diamond Princess,0.0,0.0,2021-05-23,712,13,699,0
1951, ,MS Zaandam,0.0,0.0,2021-05-23,9,2,7,0
1952,Diamond Princess,Canada,0.0,0.0,2021-05-24,0,1,0,-1
1953,Grand Princess,Canada,0.0,0.0,2021-05-24,13,0,0,13
1954, ,Diamond Princess,0.0,0.0,2021-05-24,712,13,699,0
1955, ,MS Zaandam,0.0,0.0,2021-05-24,9,2,7,0
1956,Diamond Princess,Canada,0.0,0.0,2021-05-25,0,1,0,-1
1957,Grand Princess,Canada,0.0,0.0,2021-05-25,13,0,0,13
1958, ,Diamond Princess,0.0,0.0,2021-05-25,712,13,699,0
1959, ,MS Zaandam,0.0,0.0,2021-05-25,9,2,7,0
1960,Diamond Princess,Canada,0.0,0.0,2021-05-26,0,1,0,-1
1961,Grand Princess,Canada,0.0,0.0,2021-05-26,13,0,0,13
1962, ,Diamond Princess,0.0,0.0,2021-05-26,712,13,699,0
1963, ,MS Zaandam,0.0,0.0,2021-05-26,9,2,7,0
1964,Diamond Princess,Canada,0.0,0.0,2021-05-27,0,1,0,-1
1965,Grand Princess,Canada,0.0,0.0,2021-05-27,13,0,0,13
1966, ,Diamond Princess,0.0,0.0,2021-05-27,712,13,699,0
1967, ,MS Zaandam,0.0,0.0,2021-05-27,9,2,7,0
1968,Diamond Princess,Canada,0.0,0.0,2021-05-28,0,1,0,-1
1969,Grand Princess,Canada,0.0,0.0,2021-05-28,13,0,0,13
1970, ,Diamond Princess,0.0,0.0,2021-05-28,712,13,699,0
1971, ,MS Zaandam,0.0,0.0,2021-05-28,9,2,7,0
1972,Diamond Princess,Canada,0.0,0.0,2021-05-29,0,1,0,-1
1973,Grand Princess,Canada,0.0,0.0,2021-05-29,13,0,0,13
1974, ,Diamond Princess,0.0,0.0,2021-05-29,712,13,699,0
1975, ,MS Zaandam,0.0,0.0,2021-05-29,9,2,7,0
1976,Diamond Princess,Canada,0.0,0.0,2021-05-30,0,1,0,-1
1977,Grand Princess,Canada,0.0,0.0,2021-05-30,13,0,0,13
1978, ,Diamond Princess,0.0,0.0,2021-05-30,712,13,699,0
1979, ,MS Zaandam,0.0,0.0,2021-05-30,9,2,7,0
1980,Diamond Princess,Canada,0.0,0.0,2021-05-31,0,1,0,-1
1981,Grand Princess,Canada,0.0,0.0,2021-05-31,13,0,0,13
1982, ,Diamond Princess,0.0,0.0,2021-05-31,712,13,699,0
1983, ,MS Zaandam,0.0,0.0,2021-05-31,9,2,7,0
1984,Diamond Princess,Canada,0.0,0.0,2021-06-01,0,1,0,-1
1985,Grand Princess,Canada,0.0,0.0,2021-06-01,13,0,0,13
1986, ,Diamond Princess,0.0,0.0,2021-06-01,712,13,699,0
1987, ,MS Zaandam,0.0,0.0,2021-06-01,9,2,7,0
